perimeter,dimA,dimB,Roundness,AspectRatio,area,meanH,meanS,meanV,SeedType
1.5133207464769618,4.957264957264957,4.597701149425288,2.2855152410564337,1.0782051282051281,1.8187552406299807,0.9505367793240557,4.089065606361829,6.104890656063618,White_pure
1.6085493981867107,5.128205128205129,4.8275862068965525,2.4373929955532168,1.0622710622710623,1.9396157174992825,0.9523277467411546,4.006703910614525,6.123947858472998,White_pure
1.2834184734975056,4.102564102564103,3.9080459770114944,1.6437092462474456,1.0497737556561086,1.3080222577306722,0.947683923705722,3.8185286103542233,6.635531335149864,White_pure
1.4720250695776884,4.615384615384616,4.597701149425288,2.1360871277612112,1.0038461538461538,1.6998441262908286,0.9609322033898304,3.994830508474576,6.629237288135593,White_pure
1.4720250673825848,4.615384615384616,4.597701149425288,2.1164899981487233,1.0038461538461538,1.6842492260496287,0.963931623931624,3.5286324786324785,6.607863247863248,White_pure
1.4504518862388096,4.786324786324786,4.367816091954023,2.0527993269081364,1.0958164642375168,1.6335658002657276,0.9297797356828194,4.3167400881057265,6.1805286343612345,White_pure
1.482811668929991,4.615384615384616,4.597701149425288,2.2218245698158468,1.0038461538461538,1.76807181484608,0.9283265306122449,3.893142857142857,6.15469387755102,White_pure
1.4091562071444323,4.615384615384616,4.137931034482759,1.9425654728378905,1.1153846153846154,1.5458444864089762,0.9595359628770302,3.8295127610208817,6.2547563805104405,White_pure
1.2942050640693932,4.102564102564103,3.9080459770114944,1.6412596050458848,1.0497737556561086,1.306072895200522,0.9899727520435967,3.647193460490463,6.5514986376021795,White_pure
1.3094596105257417,4.102564102564103,4.137931034482759,1.655957452255251,0.9914529914529915,1.3177690703814222,0.996108108108108,3.6287567567567565,7.314702702702703,White_pure
1.3462873381258653,4.273504273504273,4.137931034482759,1.793137359542668,1.0327635327635327,1.426933372069824,0.9540852130325814,4.016541353383459,6.795989974937344,White_pure
1.4199427955212163,4.444444444444445,4.367816091954023,2.0185043500862823,1.0175438596491226,1.606274724843627,0.9443400447427293,4.0259507829977625,6.752483221476511,White_pure
1.5869762148478315,4.957264957264957,5.057471264367816,2.432493713150095,0.9801864801864802,1.9357169924389825,0.9165607476635514,4.440373831775701,5.49988785046729,White_pure
1.2942050640693932,4.102564102564103,3.9080459770114944,1.670655299464617,1.0497737556561086,1.3294652455623226,1.0580160857908847,3.098981233243968,6.949919571045577,White_pure
1.5088528037631233,4.957264957264957,4.367816091954023,2.20467708140492,1.1349527665317138,1.7544262771350296,1.0205338809034907,3.426858316221766,6.819301848049281,White_pure
1.6758862165044275,5.316349244473158,5.192807815207595,2.6627599860968307,1.0237908726188096,2.118957070273086,0.9684246575342467,3.818424657534247,6.335068493150685,White_pure
1.5501484828575003,5.128205128205129,4.597701149425288,2.241421699428335,1.1153846153846154,1.7836667150872803,0.9503838383838383,4.115474747474747,6.274181818181818,White_pure
1.5348939342060481,4.957264957264957,4.597701149425288,2.3051123706689216,1.0782051282051281,1.8343501408711809,0.9824409448818898,3.9196062992125986,6.208425196850394,White_pure
1.6390584954896148,5.128205128205129,5.287356321839081,2.6333642916780984,0.9698996655518395,2.0955647199112852,0.9355979202772964,4.248041594454072,5.7659618717504335,White_pure
1.6561637163587217,5.2991452991453,4.8275862068965525,2.655411062492148,1.0976800976800976,2.1131089826826357,0.9253516295025729,4.264974271012007,5.426346483704974,White_pure
1.298673019953854,4.273504273504273,3.9080459770114944,1.6829035054724222,1.0935143288084463,1.3392120582130727,1.0220799999999999,3.5354666666666668,7.26688,White_pure
1.6174853055654246,5.128205128205129,5.287356321839081,2.5696736204375124,0.9698996655518395,2.044881294127385,1.0090230905861457,4.124262877442273,6.285399644760213,White_pure
1.2205496066740422,3.931623931623932,3.6781609195402303,1.4746840033397353,1.0689102564102564,1.1735162431503199,0.9108157099697886,4.4779456193353475,6.277341389728097,White_pure
1.3831150657259887,4.444444444444445,4.137931034482759,1.881324442798865,1.074074074074074,1.4971104231552252,0.856842105263158,4.656172248803828,5.851770334928229,White_pure
1.3094596105257417,4.102564102564103,4.137931034482759,1.685353146673983,0.9914529914529915,1.3411614207432225,0.9586170212765956,3.951063829787234,6.947234042553191,White_pure
1.6085493981867107,5.128205128205129,4.8275862068965525,2.530479361212536,1.0622710622710623,2.013691493644984,0.9039568345323741,4.305179856115108,5.898920863309353,White_pure
1.5133207552573766,4.786324786324786,4.8275862068965525,2.2659181114439453,0.9914529914529913,1.8031603403887804,0.8670941883767534,4.602565130260521,5.05811623246493,White_pure
1.6911407629607758,5.2991452991453,5.517241379310345,2.7656449165623935,0.9604700854700855,2.200830296539387,0.9187438016528925,4.08502479338843,5.90009917355372,White_pure
1.3462873359307614,4.273504273504273,4.137931034482759,1.7441445355114475,1.0327635327635327,1.3879461214668234,0.8782519280205655,4.146529562982005,5.890488431876606,White_pure
1.691140760765672,5.47008547008547,5.287356321839081,2.7754434813686375,1.0345596432552955,2.2086277466599875,0.8984514003294893,4.2975288303130155,5.312092257001648,White_pure
1.3983696143774411,4.273504273504273,4.597701149425288,1.9548136788456956,0.9294871794871793,1.5555912990597263,0.8979214780600462,4.3051270207852195,6.131547344110854,White_pure
1.372328477349205,4.273504273504273,4.367816091954023,1.9131697784191581,0.9784075573549257,1.5224521360471757,0.9154716981132076,4.435754716981132,5.81443396226415,White_pure
1.649845081671295,5.2991452991453,5.057471264367816,2.6358139328796595,1.047785547785548,2.0975140824414353,0.8527335640138408,4.527750865051903,4.883114186851211,White_pure
1.5609350800146993,4.957264957264957,4.8275862068965525,2.4251447895454117,1.0268620268620268,1.9298689048485325,0.8776735459662289,4.730431519699812,5.120825515947468,White_pure
1.691140760765672,5.47008547008547,5.287356321839081,2.790141328578004,1.0345596432552955,2.2203239218408877,0.887672131147541,4.497901639344263,5.125114754098361,White_pure
1.4091562049493287,4.444444444444445,4.367816091954023,2.001356861675355,1.0175438596491226,1.592629187132577,0.9209932279909707,4.451918735891648,5.35548532731377,White_pure
1.4091562049493287,4.444444444444445,4.367816091954023,1.9621626024503787,1.0175438596491226,1.5614393866501763,0.8754022988505747,4.47448275862069,4.533241379310345,White_pure
1.6130173518760678,4.957264957264957,5.287356321839081,2.5623246968328295,0.9375696767001115,2.0390332065369345,0.871814946619217,4.405693950177936,4.5844128113879,White_pure
1.70192735133756,5.2991452991453,5.517241379310345,2.8170873817951754,0.9604700854700855,2.241766909672538,0.8944155844155844,4.557662337662338,4.593246753246753,White_pure
1.3507552896201187,4.273504273504273,4.367816091954023,1.7955870007442292,0.9784075573549257,1.4288827345999742,0.8521303258145363,4.5830576441102755,5.05563909774436,White_pure
1.6742925891850404,5.2991452991453,5.057471264367816,2.6992529129824065,1.047785547785548,2.1479972187817378,0.9471186440677967,4.303254237288136,6.314440677966101,White_pure
1.5789001780731176,4.957264957264957,5.057471264367816,2.492752690131293,0.9801864801864802,1.9836695627000747,0.9348990825688074,4.349357798165138,6.365577981651375,White_pure
1.7048541438947453,5.47008547008547,5.287356321839081,2.807419696380608,1.0345596432552955,2.234073610062609,0.9602614379084967,3.6652941176470586,6.276470588235294,White_pure
1.6113156029759086,5.128205128205129,4.8275862068965525,2.514877714008198,1.0622710622710623,2.001276097280253,0.9324137931034483,4.278257713248639,5.878402903811252,White_pure
1.5420091137849399,4.957264957264957,4.8275862068965525,2.3255858430613445,1.0268620268620268,1.8506424125387286,0.9130196078431372,3.452392156862745,6.395686274509805,White_pure
1.2334537165054178,3.931623931623932,3.6781609195402303,1.5217099755337973,1.0689102564102564,1.2109383227922548,0.9104705882352941,4.347176470588235,7.059529411764706,White_pure
1.511447559075235,4.786324786324786,4.597701149425288,2.3010024831981166,1.0410256410256409,1.8310795963385307,0.9405148514851486,4.290059405940593,6.091009900990099,White_pure
1.6679630840043251,5.47008547008547,5.057471264367816,2.7090862569276974,1.0815850815850816,2.155822345261817,0.9516074450084602,3.846497461928934,6.3021996615905245,White_pure
1.3225166158399895,4.102564102564103,4.137931034482759,1.708543510494328,0.9914529914529915,1.3596157259137596,0.9878947368421052,3.3953684210526314,7.366736842105263,White_pure
1.396298742217466,4.444444444444445,4.137931034482759,1.8953770454548589,1.074074074074074,1.508293129035264,0.9440952380952381,3.9773333333333336,7.102571428571428,White_pure
1.2442588588726409,3.931623931623932,3.6781609195402303,1.5487516713833478,1.0689102564102564,1.2324574206124725,1.0213872832369943,3.1636994219653176,7.493410404624277,White_pure
1.274820413582346,4.102564102564103,3.9080459770114944,1.6372517668909676,1.0497737556561086,1.3028835589331853,0.9624175824175825,3.801978021978022,7.268571428571429,White_pure
1.6157912445601739,5.128205128205129,5.057471264367816,2.5960028015568497,1.013986013986014,2.0658333907409063,0.9447619047619048,3.9576719576719572,5.909347442680776,White_pure
1.7264644198336772,5.47008547008547,5.287356321839081,2.920503151751456,1.0345596432552955,2.32406256458352,0.9722012578616352,3.9848427672955973,5.998301886792453,White_pure
1.3594076779292883,4.444444444444445,3.9080459770114944,1.8167102938925301,1.1372549019607843,1.4456921171946306,0.8871464019851116,4.4106203473945405,6.229478908188586,White_pure
1.4637513568175913,4.615384615384616,4.597701149425288,2.101877268305972,1.0038461538461538,1.672620785116927,0.956976241900648,4.031447084233261,6.793866090712743,White_pure
1.389969234837872,4.273504273504273,4.367816091954023,1.8167102938925301,0.9784075573549257,1.4456921171946306,0.9509677419354838,3.2316625310173697,7.222531017369727,White_pure
1.4268602947282925,4.444444444444445,4.597701149425288,1.9937104849077698,0.9666666666666666,1.586544393836056,0.8467272727272728,4.638181818181818,5.790181818181818,White_pure
1.5636193963205076,4.957264957264957,4.8275862068965525,2.4435859704048375,1.0268620268620268,1.944543930299679,0.9488598130841122,4.166878504672897,6.521121495327103,White_pure
