perimeter,dimA,dimB,Roundness,AspectRatio,area,meanH,meanS,meanV,SeedType,,A,13.61499978,2.086118311,PerimeterDimA,,DimB,Roundness,AspectRatio,Area,MeanH,MeanS,MeanV
16.23803941,5.128205128,5.057471264,264.7048431,1.013986014,21.06454212,0.910981067,4.048468158,4.973562823,WhitePure,,,,,1.257378176,1.246555796,1.053390998,1.494718372,-0.01159115,1.494718372,0.164388188,0.122059321,-0.43771407
13.09459609,4.102564103,4.137931034,171.5815327,0.991452991,13.65402453,0.925953003,4.223603133,6.089921671,WhitePure,,,,,-0.249460293,-0.278488788,-0.148202174,-0.26095913,-0.272953642,-0.26095913,0.382792343,0.440263461,0.792938805
13.93901662,4.615384615,3.908045977,183.0691852,1.180995475,14.56818287,0.979853301,4.165085575,5.788655257,WhitePure,,,,,0.155320452,0.484033504,-0.448600467,-0.044379491,1.925566142,-0.044379491,1.169066706,0.33394244,0.46082841
13.35500746,4.273504274,4.137931034,171.3371145,1.032763533,13.63457436,1.015248042,3.423498695,6.542454308,WhitePure,,,,,-0.124629707,-0.024314691,-0.148202174,-0.265567207,0.206210927,-0.265567207,1.685389963,-1.013452708,1.291802224
16.71418268,5.299145299,5.057471264,279.6143496,1.047785548,22.25100295,0.947406199,4.518303426,5.337030995,WhitePure,,,,,1.485621831,1.500729894,1.053390998,1.775811095,0.380452588,1.775811095,0.695742344,0.975706786,-0.037033633
16.86672813,5.299145299,5.287356322,281.5696947,1.002229654,22.40660436,0.964213938,4.4836953,5.140680713,WhitePure,,,,,1.558745892,1.500729894,1.353789291,1.812675715,-0.147954189,1.812675715,0.940926416,0.912827004,-0.253486469
13.202462,4.273504274,3.908045977,170.359442,1.093514329,13.55677365,0.872965879,4.388136483,5.495643045,WhitePure,,,,,-0.197753779,-0.024314691,-0.448600467,-0.283999517,0.910864703,-0.283999517,-0.390161019,0.739205424,0.13781729
14.09156204,4.444444444,4.367816092,192.3570744,1.01754386,15.30728961,0.958971963,3.986915888,5.826261682,WhitePure,,,,,0.228444503,0.229859407,0.152196119,0.130727452,0.029676612,0.130727452,0.864458728,0.010224508,0.502285022
15.76189621,4.957264957,5.057471264,246.3734828,0.98018648,19.60577882,0.933800738,3.916678967,5.502583026,WhitePure,,,,,1.029134551,0.992381699,1.053390998,1.149112565,-0.403634888,1.149112565,0.497271731,-0.117389517,0.145467794
14.19942801,4.444444444,4.367816092,201.8893818,1.01754386,16.06584653,0.923571429,4.247589286,5.8,WhitePure,,,,,0.280151048,0.229859407,0.152196119,0.310442472,0.029676612,0.310442472,0.348050965,0.483844094,0.47333464
14.24410752,4.615384615,4.367816092,197.7342734,1.056680162,15.73519352,0.956719818,3.950979499,5.829886105,WhitePure,,,,,0.301568585,0.484033504,0.152196119,0.232105155,0.483621992,0.232105155,0.831605408,-0.055068606,0.506280516
14.72025075,4.615384615,4.597701149,215.5767975,1.003846154,17.15505647,0.911949686,4.070859539,4.572327044,WhitePure,,,,,0.529812219,0.484033504,0.452594412,0.568494808,-0.129204271,0.568494808,0.178517977,0.1627424,-0.880028802
13.57073934,4.273504274,4.137931034,180.6250038,1.032763533,14.3736811,0.965260546,4.222133995,5.672059553,WhitePure,,,,,-0.021216648,-0.024314691,-0.148202174,-0.090460265,0.206210927,-0.090460265,0.956193876,0.437594172,0.332295512
15.8697622,4.957264957,5.057471264,253.4616088,0.98018648,20.16983396,0.927037702,4.669228007,4.972208259,WhitePure,,,,,1.080841107,0.992381699,1.053390998,1.28274681,-0.403634888,1.28274681,0.398615471,1.249922868,-0.439207316
14.7649302,4.786324786,4.597701149,211.9105254,1.041025641,16.86330381,0.921705757,4.231812367,4.950788913,WhitePure,,,,,0.551229724,0.738207602,0.452594412,0.499373647,0.30204384,0.499373647,0.32083535,0.455178884,-0.462819598
14.09156208,4.444444444,4.367816092,201.1561273,1.01754386,16.007496,0.927174888,4.396681614,5.341973094,WhitePure,,,,,0.228444524,0.229859407,0.152196119,0.296618239,0.029676612,0.296618239,0.40061668,0.754731141,-0.031585556
16.34590532,4.957264957,5.287356322,267.8822789,0.937569677,21.31739443,0.899931973,4.462993197,4.232380952,WhitePure,,,,,1.30908469,0.992381699,1.353789291,1.554623379,-0.897950905,1.554623379,0.003208753,0.875213188,-1.254778943
13.54962624,4.273504274,4.137931034,178.1756259,1.032763533,14.1787658,1.077171717,3.42989899,6.338080808,WhitePure,,,,,-0.031337408,-0.024314691,-0.148202174,-0.13663901,0.206210927,-0.13663901,2.588705902,-1.00182396,1.066504744
15.96330183,4.957264957,4.827586207,252.7836015,1.026862027,20.11587985,0.998990991,4.28172973,5.537585586,WhitePure,,,,,1.125680189,0.992381699,0.752992705,1.269964165,0.137758845,1.269964165,1.448239099,0.545874141,0.184053954
15.79307608,4.957264957,5.057471264,246.1572352,0.98018648,19.58857038,0.960888889,4.155925926,5.45562963,WhitePure,,,,,1.044080907,0.992381699,1.053390998,1.145035593,-0.403634888,1.145035593,0.892422024,0.317300201,0.093707258
16.78522451,5.47008547,5.057471264,273.8898051,1.081585082,21.79545817,0.983439065,4.224040067,5.325742905,WhitePure,,,,,1.519676386,1.754903991,1.053390998,1.6678848,0.772496325,1.6678848,1.221374294,0.441057329,-0.04947741
15.16742536,4.786324786,4.827586207,235.1132915,0.991452991,18.70972126,0.951472868,3.980232558,5.678139535,WhitePure,,,,,0.744169484,0.738207602,0.752992705,0.936821308,-0.272953642,0.936821308,0.755065165,-0.001918488,0.338997968
16.9370328,5.299145299,5.517241379,281.7432762,0.960470085,22.42041755,0.947186992,3.877788618,5.315902439,WhitePure,,,,,1.592447085,1.500729894,1.654187584,1.815948292,-0.632327068,1.815948292,0.692544644,-0.188049704,-0.060325353
14.38996632,4.615384615,4.367816092,203.453986,1.056680162,16.19035378,0.9072,4.450755556,5.901422222,WhitePure,,,,,0.37148734,0.484033504,0.152196119,0.339940355,0.483621992,0.339940355,0.109231608,0.852978519,0.585140579
16.0966927,5.135322696,5.234619557,257.4465999,0.98103074,20.48694948,0.934280639,3.817477798,4.907708703,WhitePure,,,,,1.189622327,1.257139039,1.284876443,1.357876863,-0.393842248,1.357876863,0.504272327,-0.297628917,-0.510310406
16.15957382,5.299145299,4.827586207,255.4832322,1.097680098,20.33070964,0.910142857,4.311642857,5.449,WhitePure,,,,,1.219764973,1.500729894,0.752992705,1.32086099,0.95918382,1.32086099,0.152160742,0.600223542,0.08639888
13.80877922,4.444444444,4.367816092,194.1279891,1.01754386,15.44821453,0.935850816,4.248298368,6.002797203,WhitePure,,,,,0.092889959,0.229859407,0.152196119,0.164114958,0.029676612,0.164114958,0.527177385,0.485132432,0.69689444
13.44228152,4.162665184,4.36176229,174.0034694,0.954353976,13.84675613,0.986046512,3.957726098,6.517622739,WhitePure,,,,,-0.082794086,-0.189123381,0.144285419,-0.21529774,-0.703268355,-0.21529774,1.259410602,-0.042810655,1.264428372
13.29047321,4.444444444,3.908045977,172.0401016,1.137254902,13.69051629,0.970234987,3.512480418,5.990391645,WhitePure,,,,,-0.155564796,0.229859407,-0.448600467,-0.252313613,1.418215423,-0.252313613,1.028758882,-0.851781102,0.683218787
13.6125073,4.273504274,4.137931034,186.029097,1.032763533,14.80372517,0.942663438,3.954285714,6.098983051,WhitePure,,,,,-0.001194793,-0.024314691,-0.148202174,0.011424482,0.206210927,0.011424482,0.62655699,-0.049061516,0.802927899
12.96843918,4.273504274,3.908045977,160.0144739,1.093514329,12.73354725,1.094229692,3.995966387,6.513837535,WhitePure,,,,,-0.309934768,-0.024314691,-0.448600467,-0.479035836,0.910864703,-0.479035836,2.837540299,0.026668431,1.260255634
16.41872679,5.299145299,5.057471264,265.0546501,1.047785548,21.09237888,0.936896552,4.110896552,4.973310345,WhitePure,,,,,1.34399233,1.500729894,1.053390998,1.501313371,0.380452588,1.501313371,0.54243213,0.23548597,-0.437992397
16.0522291,5.128205128,4.827586207,242.9667626,1.062271062,19.33468064,0.951685393,4.040674157,5.414382022,WhitePure,,,,,1.168308295,1.246555796,0.752992705,1.0848848,0.548471332,1.0848848,0.758165388,0.107898338,0.048236676
13.39781793,4.273504274,4.137931034,181.6115195,1.032763533,14.45218553,0.963771712,4.515037221,6.439900744,WhitePure,,,,,-0.104108118,-0.024314691,-0.148202174,-0.071861232,0.206210927,-0.071861232,0.934475409,0.969772392,1.178749115
13.76431565,4.273504274,4.367816092,186.5199389,0.978407557,14.84278513,0.970144928,4.180289855,6.054975845,WhitePure,,,,,0.071575938,-0.024314691,0.152196119,0.02067845,-0.424268768,0.02067845,1.027445134,0.361567219,0.754415188
13.09420128,4.102564103,3.908045977,170.8129967,1.049773756,13.59286639,0.916220472,4.447349081,6.106141732,WhitePure,,,,,-0.249649548,-0.278488788,-0.448600467,-0.275448534,0.403513984,-0.275448534,0.240818379,0.846789268,0.810819494
13.03132024,4.102564103,4.137931034,175.7214162,0.991452991,13.983466,1.011179487,3.614871795,6.548205128,WhitePure,,,,,-0.279792153,-0.278488788,-0.148202174,-0.182908852,-0.272953642,-0.182908852,1.626039638,-0.665745388,1.298141819
15.7930761,5.128205128,4.827586207,247.6297611,1.062271062,19.70575026,0.939963168,3.838526703,5.009060773,WhitePure,,,,,1.044080917,1.246555796,0.752992705,1.172797498,0.548471332,1.172797498,0.587166603,-0.259384991,-0.398581801
15.57838675,5.128205128,4.827586207,241.2488158,1.062271062,19.19797077,0.975727788,4.292551985,5.594555766,WhitePure,,,,,0.941167603,1.246555796,0.752992705,1.052495911,0.548471332,1.052495911,1.108885505,0.565537183,0.246856802
16.31138205,5.299145299,5.057471264,260.8824936,1.047785548,20.76036921,0.947810858,4.343327496,5.301436077,WhitePure,,,,,1.292535641,1.500729894,1.053390998,1.422654641,0.380452588,1.422654641,0.701645337,0.657791615,-0.076272797
16.31138209,5.299145299,5.057471264,258.4282838,1.047785548,20.5650694,0.975123675,4.512014134,5.580282686,WhitePure,,,,,1.292535662,1.500729894,1.053390998,1.3763848,0.380452588,1.3763848,1.100072959,0.964279722,0.231122429
13.76431563,4.444444444,4.137931034,186.5199389,1.074074074,14.84278513,1.049855072,3.745797101,6.520483092,WhitePure,,,,,0.071575927,0.229859407,-0.148202174,0.02067845,0.685375495,0.02067845,2.19022244,-0.427866149,1.267581571
16.0522291,5.299145299,4.827586207,249.8385498,1.097680098,19.88152009,0.955839416,4.323430657,5.685839416,WhitePure,,,,,1.168308295,1.500729894,0.752992705,1.214440355,0.95918382,1.214440355,0.818762486,0.62164089,0.347486172
15.90042077,5.128205128,4.827586207,251.8019176,1.062271062,20.03775993,0.917391304,4.012971014,5.078695652,WhitePure,,,,,1.095537574,1.246555796,0.752992705,1.251456228,0.548471332,1.251456228,0.257897972,0.057564276,-0.321817628
13.70143455,4.444444444,4.367816092,183.5748873,1.01754386,14.60842537,0.99970516,3.266240786,6.275577396,WhitePure,,,,,0.041433302,0.229859407,0.152196119,-0.034845359,0.029676612,-0.034845359,1.458657085,-1.299175863,0.997602164
13.54962626,4.273504274,4.367816092,180.6298356,0.978407557,14.3740656,0.992219451,3.942543641,6.22074813,WhitePure,,,,,-0.031337397,-0.024314691,0.152196119,-0.090369169,-0.424268768,-0.090369169,1.349458792,-0.070395784,0.937159419
16.41872679,5.128205128,5.287356322,270.9447534,0.969899666,21.56109841,0.928918919,4.644527027,5.22722973,WhitePure,,,,,1.34399233,1.246555796,1.353789291,1.61236099,-0.522952547,1.61236099,0.426057854,1.205043459,-0.158076471
12.87951189,4.102564103,3.908045977,168.8496289,1.049773756,13.43662654,0.951170213,3.806702128,6.341808511,WhitePure,,,,,-0.352562884,-0.278488788,-0.448600467,-0.312464407,0.403513984,-0.312464407,0.750650157,-0.317207318,1.070614092
13.03132024,4.273504274,3.908045977,167.3771031,1.093514329,13.31944666,0.890616622,4.43463807,5.780911528,WhitePure,,,,,-0.279792153,-0.024314691,-0.448600467,-0.340226312,0.910864703,-0.340226312,-0.132679577,0.823694529,0.45229187
15.2747701,4.786324786,4.827586207,234.3770285,0.991452991,18.65113132,0.86423301,4.155883495,5.155339806,WhitePure,,,,,0.795626172,0.738207602,0.752992705,0.922940355,-0.272953642,0.922940355,-0.517552364,0.317223108,-0.237326563
13.3978179,4.444444444,3.908045977,176.2122581,1.137254902,14.02252596,0.890408163,4.272755102,4.965714286,WhitePure,,,,,-0.104108128,0.229859407,-0.448600467,-0.173654883,1.418215423,-0.173654883,-0.135720483,0.529568068,-0.446366149
14.90827233,4.615384615,4.827586207,223.5785058,0.956043956,17.79181218,0.899512195,4.414227642,5.442113821,WhitePure,,,,,0.619942095,0.484033504,0.752992705,0.719353054,-0.683666129,0.719353054,-0.002914783,0.78661066,0.078807687
11.99470819,3.760683761,3.67816092,148.7251092,1.022435897,11.83516815,0.931531532,4.523363363,5.7803003,WhitePure,,,,,-0.776701674,-0.786836983,-0.74899876,-0.691877106,0.086419785,-0.691877106,0.464169523,0.984900227,0.451618064
13.1386649,4.102564103,4.137931034,172.0401016,0.991452991,13.69051629,0.946840731,4.020052219,6.08689295,WhitePure,,,,,-0.228335506,-0.278488788,-0.148202174,-0.252313613,-0.272953642,-0.252313613,0.68749354,0.070430174,0.789600001
17.56268349,5.397488343,5.635701458,301.131533,0.957731417,23.963286,0.932560976,4.472743902,4.81945122,WhitePure,,,,,1.892358498,1.646957982,1.808983229,2.181480038,-0.664093123,2.181480038,0.47918661,0.892929322,-0.607603786
13.91612396,4.444444444,4.367816092,196.3367778,1.01754386,15.62398435,0.908202765,4.429585253,5.259539171,WhitePure,,,,,0.144346648,0.229859407,0.152196119,0.205757815,0.029676612,0.205757815,0.123859512,0.814514027,-0.122459154
16.89256921,5.299145299,5.287356322,277.0802777,1.002229654,22.04934792,0.886930693,4.382706271,4.508316832,WhitePure,,,,,1.571133053,1.500729894,1.353789291,1.728035594,-0.147954189,1.728035594,-0.186448323,0.729339227,-0.950592449
15.6857314,4.932149759,5.234619557,242.4759206,0.942217425,19.29562067,0.876315789,5.216616541,4.805338346,WhitePure,,,,,0.99262425,0.955037447,1.284876443,1.075630831,-0.844041268,1.075630831,-0.34129397,2.244477484,-0.623161551
16.05222913,5.128205128,5.057471264,259.1645467,1.013986014,20.62365934,0.901375661,4.204091711,4.047336861,WhitePure,,,,,1.168308305,1.246555796,1.053390998,1.390265752,-0.01159115,1.390265752,0.024268661,0.404813001,-1.458768049
13.54962619,4.273504274,4.367816092,182.1023614,0.978407557,14.49124549,0.94980198,3.844158416,5.386732673,WhitePure,,,,,-0.031337429,-0.024314691,0.152196119,-0.062607264,-0.424268768,-0.062607264,0.730690969,-0.249152688,0.017756557
13.44228154,4.273504274,4.367816092,179.4027308,0.978407557,14.2764157,0.854271357,4.093768844,4.640201005,WhitePure,,,,,-0.082794076,-0.024314691,0.152196119,-0.11350409,-0.424268768,-0.11350409,-0.662868672,0.204366501,-0.805205832
16.73873609,5.454545455,5.227272727,267.4359527,1.043478261,21.28187692,0.824771242,4.17254902,4.779084967,WhiteBroken,,,,,1.497391733,1.731797255,1.275276101,1.546208676,0.330491992,1.546208676,-1.093203659,0.347502833,-0.652102779
13.88486311,4.628099174,4.090909091,182.8962163,1.131313131,14.55441845,0.887341176,4.173835294,5.059952941,WhiteBroken,,,,,0.129361471,0.502939016,-0.209647279,-0.047640516,1.349296307,-0.047640516,-0.180460367,0.349839875,-0.342479238
11.83607379,3.155683156,4.660476512,135.8256152,0.677115987,10.80865903,0.7769279,4.284137931,3.663949843,WhiteBroken,,,,,-0.852744533,-1.686423557,0.534625024,-0.935074553,-3.918975941,-0.935074553,-1.791121753,0.550249621,-1.881406644
13.84131044,4.326033828,4.371678196,180.7885775,0.989559074,14.38669788,0.837719715,4.554584323,5.160950119,WhiteBroken,,,,,0.108484096,0.053792473,0.157242856,-0.087376368,-0.294921355,-0.087376368,-0.904316902,1.041625839,-0.23114186
12.554052,3.966942149,4.090909091,153.6234544,0.96969697,12.22496607,0.862395543,4.288356546,5.719442897,WhiteBroken,,,,,-0.508575073,-0.480147576,-0.209647279,-0.599527355,-0.525303634,-0.599527355,-0.544356535,0.557914456,0.384530013
11.7925211,3.636363636,3.863636364,139.3383466,0.941176471,11.08819331,0.884648318,3.768440367,5.124648318,WhiteBroken,,,,,-0.873621917,-0.971690872,-0.506631955,-0.868848133,-0.856115388,-0.868848133,-0.219742628,-0.386725418,-0.271160278
15.06697597,4.958677686,4.318181818,212.1689782,1.148325359,16.88387083,0.875682281,4.330916497,5.105906314,WhiteBroken,,,,,0.696018142,0.994482311,0.087337397,0.504246323,1.546622617,0.504246323,-0.350535318,0.635241972,-0.291821109
14.6463941,4.628099174,4.772727273,212.1689782,0.96969697,16.88387083,0.887689162,4.216359918,5.5599182,WhiteBroken,,,,,0.494408355,0.502939016,0.681306749,0.504246323,-0.525303634,0.504246323,-0.175384111,0.427103206,0.208673006
15.17212152,4.79338843,4.545454545,226.454086,1.054545455,18.02064359,0.882681992,4.660383142,5.495095785,WhiteBroken,,,,,0.74642063,0.748710663,0.384322073,0.773567101,0.458861335,0.773567101,-0.248426541,1.233852561,0.137214002
12.86948851,3.966942149,4.090909091,159.946371,0.96969697,12.72812779,0.87197861,4.061925134,5.273048128,WhiteBroken,,,,,-0.357367682,-0.480147576,-0.209647279,-0.480319798,-0.525303634,-0.480319798,-0.404562884,0.146509408,-0.107567135
11.53867747,3.47107438,3.636363636,122.7114179,0.954545455,9.765064364,0.910790378,4.725223368,4.825429553,WhiteBroken,,,,,-0.995304195,-1.21746252,-0.803616631,-1.182319857,-0.701047378,-1.182319857,0.161606498,1.351661287,-0.601013384
15.40792503,5.123966942,4.545454545,222.7071725,1.127272727,17.72247368,0.879220273,4.381988304,5.5991423,WhiteBroken,,,,,0.85945521,1.240253959,0.384322073,0.702925586,1.302431309,0.702925586,-0.298924615,0.728034748,0.251912911
12.76434302,3.966942149,4.090909091,156.4336396,0.96969697,12.4485935,0.903825137,4.117377049,5.219234973,WhiteBroken,,,,,-0.407770139,-0.480147576,-0.209647279,-0.546546219,-0.525303634,-0.546546219,0.060000552,0.247260438,-0.16688974
13.12333216,4.297520661,3.863636364,167.6743801,1.112299465,13.34310321,0.869769821,4.620460358,5.515089514,WhiteBroken,,,,,-0.235685394,0.01139572,-0.506631955,-0.334621672,1.128755138,-0.334621672,-0.436783743,1.161316535,0.15925471
14.60284145,4.79338843,4.318181818,213.8082529,1.110047847,17.01432016,0.849006085,5.006490872,5.747180527,WhiteBroken,,,,,0.473530992,0.748710663,0.087337397,0.535151986,1.10263842,0.535151986,-0.739676189,1.862698471,0.415107452
12.91304114,4.132231405,4.090909091,162.5223741,1.01010101,12.9331196,0.830712401,4.214459103,4.596411609,WhiteBroken,,,,,-0.336490328,-0.234375928,-0.209647279,-0.431753756,-0.056653648,-0.431753756,-1.006536583,0.423649599,-0.853478433
14.09515409,4.462809917,4.318181818,194.1369569,1.033492823,15.44892816,0.849244444,4.641511111,5.041511111,WhiteBroken,,,,,0.230166384,0.257167368,0.087337397,0.16428403,0.214670027,0.16428403,-0.736199106,1.199563817,-0.362809163
14.4541432,4.628099174,4.318181818,200.6940556,1.071770335,15.9707255,0.852215054,4.868215054,5.136602151,WhiteBroken,,,,,0.402251119,0.502939016,0.087337397,0.287906682,0.658654224,0.287906682,-0.692865135,1.611464028,-0.2579826
25.16969695,3.695980128,11.79411886,369.5393462,0.313374841,29.40700681,0.862514689,4.468437133,5.565358402,WhiteBroken,,,,,5.538850367,-0.883046009,9.856387856,3.471189972,-8.138041187,3.471189972,-0.542618493,0.885104318,0.214670181
13.54391412,3.966942149,4.318181818,189.2191329,0.918660287,15.05758016,0.847015945,4.634806378,5.089749431,WhiteBroken,,,,,-0.034075566,-0.480147576,0.087337397,0.071567041,-1.117282562,0.071567041,-0.768707493,1.187381934,-0.309632152
14.1387067,4.628099174,4.318181818,193.4344106,1.071770335,15.39302131,0.838125,4.819910714,4.937946429,WhiteBroken,,,,,0.251043728,0.502939016,0.087337397,0.151038746,0.658654224,0.151038746,-0.898404779,1.523699486,-0.476976909
13.84131039,4.297520661,4.318181818,191.5609539,0.995215311,15.24393635,0.869369369,4.326756757,5.108378378,WhiteBroken,,,,,0.108484076,0.01139572,0.087337397,0.115717989,-0.229314169,0.115717989,-0.442625359,0.627684107,-0.289095952
11.64382289,3.801652893,3.409090909,130.439427,1.115151515,10.38003979,0.875584416,4.323766234,4.270779221,WhiteBroken,,,,,-0.944901769,-0.725919224,-1.100601308,-1.036621732,1.161836313,-1.036621732,-0.351962938,0.622250602,-1.212449418
11.32838645,3.305785124,4.090909091,128.3317882,0.808080808,10.21231922,0.851655629,4.242781457,4.912450331,WhiteBroken,,,,,-1.09610913,-1.463234168,-0.209647279,-1.076357584,-2.399903575,-1.076357584,-0.701025781,0.475108711,-0.505083325
14.90023769,4.989573173,4.675691048,214.7449813,1.067130638,17.08886264,0.869737374,4.165171717,4.937292929,WhiteBroken,,,,,0.616090613,1.040421382,0.554506353,0.552812365,0.604837979,0.552812365,-0.437257069,0.334098953,-0.477697315
13.73616497,4.628099174,3.863636364,173.0605683,1.197860963,13.77172245,0.865247525,4.516039604,4.46009901,WhiteBroken,,,,,0.05808165,0.502939016,-0.506631955,-0.233074494,2.121190401,-0.233074494,-0.502753055,0.97159363,-1.003746864
14.03356125,4.628099174,4.090909091,184.7696731,1.131313131,14.7035034,0.862750583,4.427972028,5.147226107,WhiteBroken,,,,,0.200641291,0.502939016,-0.209647279,-0.012319758,1.349296307,-0.012319758,-0.539177371,0.811582945,-0.246270951
13.73616491,4.297520661,4.318181818,187.111494,0.995215311,14.88985959,0.889124424,4.103410138,5.08562212,WhiteBroken,,,,,0.058081619,0.01139572,0.087337397,0.031831189,-0.229314169,0.031831189,-0.15444712,0.221883845,-0.314182021
14.75153959,4.628099174,4.772727273,217.5551664,0.96969697,17.31249007,0.837045908,4.590339321,4.561437126,WhiteBroken,,,,,0.544810812,0.502939016,0.681306749,0.605793502,-0.525303634,0.605793502,-0.914146106,1.106589382,-0.892033642
15.93365245,5.123966942,4.772727273,237.9290087,1.073593074,18.93378892,0.853284672,4.328978102,4.210729927,WhiteBroken,,,,,1.111467484,1.240253959,0.681306749,0.989906742,0.679796328,0.989906742,-0.677262012,0.631720087,-1.278646624
15.11052866,4.79338843,4.772727273,228.3275428,1.004329004,18.16972854,0.842590476,4.005485714,3.828038095,WhiteBroken,,,,,0.716895527,0.748710663,0.681306749,0.808887859,-0.123603646,0.808887859,-0.833264333,0.043964174,-1.700518859
15.57466329,4.958677686,4.772727273,237.9290087,1.038961039,18.93378892,0.840877514,5.156416819,3.827934186,WhiteBroken,,,,,0.939382729,0.994482311,0.681306749,0.989906742,0.278096341,0.989906742,-0.858252293,2.135100126,-1.700633406
13.34166628,4.033613445,4.545454545,182.750334,0.887394958,14.54280951,0.855085158,4.449440389,5.636399027,WhiteBroken,,,,,-0.131024927,-0.381012794,0.384322073,-0.050390872,-1.479931839,-0.050390872,-0.650997287,0.850588983,0.292984022
13.2975355,4.148401697,4.130177692,164.6442904,1.004412402,13.10197633,0.877860963,4.404491979,6.355080214,WhiteBroken,,,,,-0.152179424,-0.210332023,-0.158333719,-0.391748727,-0.122636309,-0.391748727,-0.31875365,0.768921855,1.085244567
13.55474875,3.865546218,4.772727273,192.8897185,0.80992397,15.34967609,0.859676674,4.530715935,6.146235566,WhiteBroken,,,,,-0.028881886,-0.630915058,0.681306749,0.140769527,-2.378524584,0.140769527,-0.584018224,0.998259174,0.855018178
10.70712337,3.193277311,3.636363636,115.6372655,0.878151261,9.202121208,0.953533835,3.921954887,5.928120301,WhiteBroken,,,,,-1.393917303,-1.630524113,-0.803616631,-1.315690654,-1.587150291,-1.315690654,0.785129655,-0.107803655,0.614572036
15.05389747,4.93227919,4.437641861,214.8583848,1.111464004,17.097887,0.921908714,4.227883817,6.034356846,WhiteBroken,,,,,0.689748844,0.9552299,0.243439727,0.554950391,1.119064547,0.554950391,0.323795996,0.448041071,0.731685194
13.96263409,4.369747899,4.545454545,197.9594107,0.961344538,15.75310937,0.905135135,4.355855856,5.260540541,WhiteBroken,,,,,0.166641705,0.118791734,0.384322073,0.236349726,-0.622184219,0.236349726,0.079110247,0.680554493,-0.121355263
9.784811565,2.68907563,3.409090909,96.56556621,0.788795518,7.684443597,0.893333333,4.281244444,5.524444444,WhiteBroken,,,,,-1.836035949,-2.380230904,-1.100601308,-1.675254261,-2.623595332,-1.675254261,-0.093049361,0.544992422,0.169567408
14.11330603,4.783277133,4.312196809,194.0967881,1.109243697,15.44573163,0.860917431,4.112018349,5.08412844,WhiteBroken,,,,,0.238867686,0.73367599,0.079516591,0.163526717,1.093311021,0.163526717,-0.565918597,0.237524172,-0.315828625
12.25040288,3.877402351,3.7637489,139.7786571,1.030196874,11.12323211,0.911097179,3.580815047,7.376551724,WhiteBroken,,,,,-0.654132076,-0.613285955,-0.637158157,-0.860546847,0.176440027,-0.860546847,0.166081974,-0.727623366,2.211295436
14.2822577,4.705882353,4.090909091,189.9927515,1.150326797,15.11914278,0.891748252,4.141538462,5.925594406,WhiteBroken,,,,,0.31985622,0.618596262,-0.209647279,0.08615227,1.569837477,0.08615227,-0.116171849,0.291159501,0.611787537
15.41765192,5.042016807,4.318181818,216.3068683,1.167624945,17.21315366,0.881316872,4.525925926,5.51037037,WhiteBroken,,,,,0.864117887,1.118400789,0.087337397,0.582259019,1.770480195,0.582259019,-0.268340323,0.989556167,0.154052415
14.79668415,4.705882353,4.545454545,217.03111,1.035294118,17.27078698,0.836872428,4.49563786,4.752921811,WhiteBroken,,,,,0.566451275,0.618596262,0.384322073,0.595913334,0.235563401,0.595913334,-0.91667676,0.934525538,-0.680944548
11.54117352,3.697478992,3.409090909,132.2948257,1.084593838,10.52768773,0.878679868,3.948646865,6.071023102,WhiteBroken,,,,,-0.994107691,-0.880817321,-1.100601308,-1.001641428,0.807395148,-1.001641428,-0.30680781,-0.059306787,0.772105381
14.79668415,4.705882353,4.545454545,218.4795935,1.035294118,17.38605364,0.904212679,4.75402863,6.154846626,WhiteBroken,,,,,0.566451275,0.618596262,0.384322073,0.623221962,0.235563401,0.623221962,0.065653853,1.403997799,0.864510847
14.90322542,5.042016807,4.090909091,209.5472787,1.232492997,16.67524261,0.840679406,3.974861996,4.225392781,WhiteBroken,,,,,0.617522811,1.118400789,-0.209647279,0.454818754,2.522890388,0.454818754,-0.86114221,-0.011676306,-1.26248257
12.57002652,3.720326659,4.312196809,155.4705616,0.862745098,12.37195419,0.886345609,4.241586402,5.177790368,WhiteBroken,,,,,-0.50091754,-0.846844703,0.079516591,-0.564703373,-1.765847712,-0.564703373,-0.194983276,0.472937407,-0.212577487
13.9185032,4.201680672,4.545454545,194.338202,0.924369748,15.46494274,0.869016018,4.423157895,5.450800915,WhiteBroken,,,,,0.145487157,-0.13111053,0.384322073,0.168078155,-1.051058029,0.168078155,-0.447779892,0.802836107,0.088384175
13.49233833,4.246816393,4.421608286,180.3361949,0.960468707,14.35069842,0.863152709,4.606896552,5.286403941,WhiteBroken,,,,,-0.058798894,-0.063997393,0.222488131,-0.095905252,-0.632343058,-0.095905252,-0.533311321,1.136672347,-0.09284394
13.76783115,4.201680672,4.318181818,190.4755793,0.973020787,15.157565,0.828904429,4.3204662,5.048857809,WhiteBroken,,,,,0.073261124,-0.13111053,0.087337397,0.095255146,-0.486750384,0.095255146,-1.032910503,0.616254745,-0.354710302
14.69014293,4.705882353,4.545454545,210.5129343,1.035294118,16.75208704,0.818813559,4.328559322,5.030084746,WhiteBroken,,,,,0.51537976,0.618596262,0.384322073,0.473024506,0.235563401,0.473024506,-1.180111768,0.630959202,-0.375405372
