perimeter,dimA,dimB,Roundness,AspectRatio,area,meanH,meanS,meanV,SeedType
1.65539682,5.2624321,5.020765441,2.606927662,1.04813343,2.074527119,0.925833333,3.520694444,2.327430556,Black_pure
1.57328673,4.915254237,4.827586207,2.436699177,1.018159806,1.939063594,0.990222222,3.094074074,1.795333333,Black_pure
1.603618042,5.423728814,4.597701149,2.339425757,1.179661017,1.861655866,0.795384615,4.003307692,2.343153846,Black_pure
1.676844301,5.423728814,5.057471264,2.699337412,1.072419106,2.148064461,0.948053691,3.273087248,1.999530201,Black_pure
1.594734207,4.745762712,5.057471264,2.456153861,0.938366718,1.95454514,0.90253211,2.931522936,2.024,Black_pure
1.603618037,5.423728814,4.597701149,2.475608545,1.179661017,1.970026686,0.934160584,3.109124088,2.122773723,Black_pure
1.530391782,4.915254237,4.827586207,2.261607021,1.018159806,1.799729683,0.854342629,3.385498008,2.275219124,Black_pure
1.588452388,5.084745763,4.827586207,2.495063229,1.053268765,1.985508231,0.804782609,3.759565217,2.070724638,Black_pure
1.541115524,4.745762712,5.057471264,2.336993921,0.938366718,1.859720673,0.792277992,4.294826255,2.355444015,Black_pure
1.640231166,5.2624321,4.962536355,2.568018294,1.060431949,2.043564027,0.902535211,3.219014085,1.973169014,Black_pure
1.504502391,4.576271186,5.057471264,2.259175185,0.904853621,1.79779449,1.07752495,2.350259481,1.91241517,Black_pure
1.541115524,4.915254237,4.827586207,2.336993921,1.018159806,1.859720673,0.818687259,3.789266409,2.238764479,Black_pure
1.698291774,5.254237288,5.287356322,2.820929187,0.993736183,2.244824121,0.927909968,3.587073955,2.091639871,Black_pure
1.551839257,4.915254237,4.827586207,2.383198796,1.018159806,1.896489344,0.818333333,4.090378788,2.370757576,Black_pure
1.728623079,5.593220339,5.287356322,2.913338936,1.057848195,2.318361463,0.919126365,3.87351014,1.92773791,Black_pure
1.592894304,4.743492193,5.343282436,2.516949749,0.887748729,2.00292497,0.84,4.225035971,2.018345324,Black_pure
1.629507433,4.915254237,5.517241379,2.696905576,0.890889831,2.146129267,0.992996633,3.126666667,1.951582492,Black_pure
1.69200995,5.593220339,5.057471264,2.660428044,1.105932203,2.117101369,0.999863946,3.379047619,1.888163265,Black_pure
1.551839251,4.915254237,4.827586207,2.392926138,1.018159806,1.904230117,0.815245283,3.758415094,2.076377358,Black_pure
1.54555744,4.576271186,5.517241379,2.456153861,0.829449153,1.95454514,0.824206642,3.563763838,1.961771218,Black_pure
1.629507435,5.084745763,5.287356322,2.609359498,0.961680177,2.076462312,0.768958333,4.623333333,2.08,Black_pure
1.608059953,4.915254237,5.517241379,2.623950511,0.890889831,2.088073471,0.953356401,3.471972318,1.949065744,Black_pure
1.567004911,5.084745763,4.827586207,2.426971835,1.053268765,1.931322821,0.947337058,3.027709497,1.700335196,Black_pure
1.556281171,4.63629809,5.197893818,2.371039618,0.89195706,1.886813378,0.8464,4.071085714,1.831847619,Black_pure
1.681286211,5.322141854,5.366720703,2.662859879,0.991693466,2.119036563,0.805306122,4.572857143,2.121428571,Black_pure
1.575599274,4.833333333,5.393258427,2.470474558,0.896180556,1.965941188,0.806360424,3.829328622,2.309893993,Black_pure
1.55023249,4.833333333,5.168539326,2.421299235,0.935144928,1.92680871,0.768504505,4.01181982,2.36972973,Black_pure
1.531020721,4.833333333,4.719101124,2.292506723,1.024206349,1.824318885,0.817727273,4.011287879,2.306136364,Black_pure
1.617628334,5.333333333,4.719101124,2.554775112,1.13015873,2.033025437,0.823822526,3.520136519,1.969761092,Black_pure
1.58175428,5,4.943820225,2.507941471,1.011363636,1.99575641,0.885913043,3.3584,1.985530435,Black_pure
1.642995109,5.666666667,4.494382022,2.486866332,1.260833333,1.978985348,0.977622378,3.10006993,2.045034965,Black_pure
1.632487846,5.333333333,4.943820225,2.540725019,1.078787879,2.021844729,0.836089194,3.870188679,2.337564322,Black_pure
1.541527987,5.166666667,4.269662921,2.262064856,1.210087719,1.800094017,0.847509579,4.139157088,2.124597701,Black_pure
1.510006186,5,4.494382022,2.231622989,1.1125,1.775869149,0.932918288,3.241478599,1.950116732,Black_pure
1.484639404,4.5,4.943820225,2.2433314,0.910227273,1.785186406,0.77503876,3.454186047,2.139922481,Black_pure
1.596613801,5,5.168539326,2.536041655,0.967391304,2.018117827,0.916901893,3.584991394,1.997314974,Black_pure
1.699883692,5.333333333,5.168539326,2.86153546,1.031884058,2.277137566,0.863853211,4.565504587,2.133700306,Black_pure
1.535372976,5,4.719101124,2.332315317,1.05952381,1.855997558,0.76880597,4.457462687,2.208208955,Black_pure
1.596613799,5,5.168539326,2.592242024,0.967391304,2.062840659,0.848971332,4.378819562,2.04317032,Black_pure
1.535372968,5.166666667,4.494382022,2.210547851,1.149583333,1.759098087,0.870196078,3.375215686,1.94,Black_pure
1.556387501,4.833333333,4.943820225,2.468132876,0.977651515,1.964077737,0.747491166,4.594628975,2.16254417,Black_pure
1.698080927,5.333333333,5.617977528,2.863877142,0.949333333,2.279001017,0.745543645,4.277059724,1.938376723,Black_pure
1.607121064,5,5.168539326,2.608633799,0.967391304,2.075884819,0.755376884,5.016683417,2.245963149,Black_pure
1.535372972,4.833333333,4.943820225,2.351048774,0.977651515,1.870905169,0.836740741,3.96237037,1.800962963,Black_pure
1.672714139,5.5,4.943820225,2.641417347,1.1125,2.101973138,0.745256198,4.469421488,1.969983471,Black_pure
1.581754285,4.833333333,5.168539326,2.550091748,0.935144928,2.029298535,0.782808219,5.16890411,2.161027397,Black_pure
1.417243571,4.666666667,4.494382022,1.997454785,1.038333333,1.589524013,0.891106291,3.90967462,2.00989154,Black_pure
1.642995111,5.5,4.719101124,2.59926707,1.16547619,2.068431013,0.955838926,3.858791946,1.913758389,Black_pure
1.632487848,5,5.393258427,2.643759029,0.927083333,2.103836589,0.779438017,4.979966942,2.011173554,Black_pure
1.581754283,4.833333333,5.168539326,2.451741102,0.935144928,1.951033578,0.907708703,4.501243339,1.762841918,Black_pure
1.590458783,4.576510073,5.859957218,2.545408383,0.780980117,2.025571632,0.916701031,4.257319588,1.775532646,Black_pure
1.586106539,5,5.168539326,2.458766148,0.967391304,1.956623932,0.859432624,5.064609929,2.288794326,Black_pure
1.535372968,5,4.719101124,2.285481676,1.05952381,1.818728531,0.861977186,4.99391635,2.090722433,Black_pure
1.963694877,6.218487395,6.136363636,3.771990287,1.013383131,3.001654497,1.662047619,0.425142857,2.553857143,Black_mouldy
1.861473171,5.714285714,5.909090909,3.405037346,0.967032967,2.709642626,1.097030223,0.639684625,2.546333771,Black_mouldy
1.953109476,6.218487395,6.136363636,3.626638797,1.013383131,2.885987457,1.88815822,0.395302843,2.123016069,Black_mouldy
1.948724857,6.386554622,5.681818182,3.700505948,1.124033613,2.944769067,1.719806061,0.401018182,2.389866667,Black_mouldy
2.034160376,6.722689076,6.136363636,3.855388682,1.095549331,3.068020831,1.390815851,0.676736597,2.550629371,Black_mouldy
1.768020708,5.882352941,5.227272727,3.090506255,1.125319693,2.459346736,1.803988439,0.495549133,2.489768786,Black_mouldy
2.004220336,6.218487395,6.363636364,3.950701134,0.977190876,3.143868071,1.855990888,0.726788155,2.708473804,Black_mouldy
1.901998624,6.050420168,5.909090909,3.555154458,1.023917259,2.829102027,1.876116015,0.584464061,2.424262295,Black_mouldy
2.087087401,6.722689076,6.136363636,4.086521378,1.095549331,3.251950387,1.378525853,0.813773377,2.617821782,Black_mouldy
2.019190352,6.032302472,6.864426505,3.883982418,0.878777341,3.090775003,1.452268519,1.026805556,2.339814815,Black_mouldy
2.050946561,6.722689076,6.136363636,4.086521378,1.095549331,3.251950387,1.85185022,0.683832599,2.309471366,Black_mouldy
1.808546141,5.882352941,5.681818182,3.250154612,1.035294118,2.586390862,1.073168044,1.442699725,2.560716253,Black_mouldy
1.92316943,6.050420168,5.681818182,3.578982571,1.06487395,2.848063837,1.067234043,1.006257822,2.100425532,Black_mouldy
1.578547307,5.042016807,4.772727273,2.461444072,1.056422569,1.958754956,1.728057554,0.657338129,2.047625899,Black_mouldy
1.978664909,6.386554622,6.136363636,3.957849568,1.040771864,3.149556614,1.204641638,1.50298066,2.721274175,Black_mouldy
1.819131551,6.050420168,5.454545455,3.176287462,1.109243697,2.527609251,1.207707454,1.083206751,1.9907173,Black_mouldy
1.872058574,5.882352941,5.681818182,3.407420158,1.035294118,2.711538807,1.277322835,0.93007874,1.880577428,Black_mouldy
2.076501994,6.490202728,6.615354354,4.165154151,0.981081644,3.314524359,1.105513514,1.690940541,2.765967568,Black_mouldy
2.01042112,6.386554622,6.136363636,4.060310454,1.040771864,3.231092396,1.385232816,1.153215078,2.213791574,Black_mouldy
1.846503156,5.714285714,5.454545455,3.352615498,1.047619048,2.667926644,1.111413333,1.584213333,2.08384,Black_mouldy
1.8870286,5.882352941,5.909090909,3.574216949,0.995475113,2.844271475,1.383387704,1.160200753,1.945043915,Black_mouldy
1.942524069,6.218487395,6.136363636,3.791052777,1.013383131,3.016823945,1.292147094,1.187141163,2.109798339,Black_mouldy
1.938139452,6.218487395,5.909090909,3.74101374,1.052359405,2.977004144,1.151548619,1.939735894,2.105354142,Black_mouldy
1.921353261,6.050420168,5.909090909,3.509881044,1.023917259,2.793074589,0.979719029,2.392490421,2.768786718,Black_mouldy
1.834101575,5.882352941,5.909090909,3.262068669,0.995475113,2.595871767,1.560109739,1.15122085,1.977229081,Black_mouldy
1.814746938,5.714285714,5.681818182,3.312107706,1.005714286,2.635691567,1.516378378,1.36627027,1.875135135,Black_mouldy
1.840302363,5.882352941,5.681818182,3.433631082,1.035294118,2.732396797,1.591644909,1.029556136,1.920574413,Black_mouldy
1.738080653,5.378151261,5.454545455,2.976131313,0.985994398,2.368330048,1.008323353,2.674191617,2.430718563,Black_mouldy
2.251005368,7.058823529,7.272727273,4.980075615,0.970588235,3.963018256,1.681236364,1.495272727,1.580545455,Black_mouldy
1.789191509,5.546218487,5.681818182,3.181053084,0.976134454,2.531401613,1.498988764,1.479606742,1.666629213,Black_mouldy
1.789191511,5.546218487,5.681818182,3.066678142,0.976134454,2.440384926,1.418139535,1.572209302,1.668313953,Black_mouldy
1.746849882,5.546218487,5.681818182,3.061912519,0.976134454,2.436592564,1.557722628,1.377751825,1.467036496,Black_mouldy
1.756064831,5.423728814,5.287356322,2.988933193,1.025792189,2.378517461,1.255007657,0.543215926,3.090413476,Black_mouldy
1.855519967,5.93220339,5.517241379,3.319675801,1.075211864,2.641714066,0.946777317,1.233195021,2.770622407,Black_mouldy
1.959432236,6.271186441,5.747126437,3.589169777,1.091186441,2.856170558,1.785487179,0.514615385,2.697128205,Black_mouldy
1.808020967,5.593220339,5.747126437,3.322125746,0.973220339,2.64366367,1.227756233,0.614127424,2.415567867,Black_mouldy
1.996170773,6.440677966,5.977011494,3.843964082,1.077574967,3.058929424,1.352845138,0.563793517,3.10607443,Black_mouldy
2.041823557,6.610169492,6.206896552,4.02526003,1.064971751,3.203200155,1.331954023,0.745931034,2.407770115,Black_mouldy
1.9854103,6.101694915,6.436781609,3.777815561,0.947941889,3.006290103,1.297728938,0.738363858,2.91990232,Black_mouldy
1.8922585,6.101694915,5.517241379,3.451972844,1.105932203,2.746992708,1.191584554,0.73976032,2.542210386,Black_mouldy
1.927150836,5.93220339,5.977011494,3.572020161,0.992503259,2.842523327,1.272722581,1.161858065,3.000774194,Black_mouldy
1.745304366,5.593220339,5.057471264,2.937484343,1.105932203,2.337575767,1.252398754,1.450654206,2.832772586,Black_mouldy
1.959432232,6.101694915,6.206896552,3.848863973,0.983050847,3.062828633,1.033229292,0.890852341,2.154189676,Black_mouldy
1.697805367,5.423728814,5.287356322,2.915434836,1.025792189,2.320029327,1.497169811,0.758238994,2.47754717,Black_mouldy
2.011388365,6.440677966,6.206896552,3.888063097,1.037664783,3.094022304,1.26608076,1.158052257,2.530261283,Black_mouldy
1.384222356,4.237288136,4.367816092,1.835008985,0.970115968,1.460253753,1.100882353,1.415196078,3.177843137,Black_mouldy
2.015845497,6.440677966,6.436781609,3.959111509,1.000605327,3.150560834,1.27,0.919485981,2.534579439,Black_mouldy
1.907476114,5.93220339,5.977011494,3.628368901,0.992503259,2.88736423,1.047115629,1.553036849,2.595069886,Black_mouldy
1.734543897,5.254237288,5.747126437,2.95463396,0.914237288,2.351222999,1.13048062,1.245581395,2.636155039,Black_mouldy
1.797260512,5.423728814,5.977011494,3.236377663,0.907431551,2.575427514,1.072045455,1.378125,2.164772727,Black_mouldy
1.823238565,5.718298443,5.775790587,3.204528374,0.990046013,2.550082655,1.370143266,1.174269341,2.264527221,Black_mouldy
1.713022957,5.423728814,5.517241379,2.895835274,0.983050847,2.304432491,1.290063291,0.971139241,2.194493671,Black_mouldy
1.8599771,5.762711864,5.747126437,3.253527279,1.002711864,2.589074745,1.497320169,1.267813822,2.061946403,Black_mouldy
1.635088757,5.254237288,5.057471264,2.579792338,1.038906009,2.052933514,1.279787986,1.159293286,2.056607774,Black_mouldy
1.974649832,6.271186441,5.977011494,3.696967368,1.049217731,2.941953155,1.1919202,1.540798005,2.770523691,Black_mouldy
1.602807353,4.813380278,5.500453386,2.538143269,0.875087914,2.019790238,1.24028777,1.48352518,2.28705036,Black_mouldy
1.994324559,6.779661017,5.747126437,3.738616437,1.179661017,2.975096431,1.401333333,1.296839506,2.101679012,Black_mouldy
1.682587764,5.084745763,5.517241379,2.85663615,0.921610169,2.27323882,1.637628205,1.093076923,1.996730769,Black_mouldy
1.759781498,5.420005209,5.752198826,3.061610375,0.942249281,2.436352125,2.14740113,0.423050847,2.305028249,Black_insectDefied
1.816347116,5.714285714,5.714285714,3.33344636,1,2.652672329,1.17716515,0.590117035,2.493784135,Black_insectDefied
1.171745147,3.697478992,3.736263736,1.315409725,0.989619377,1.046769799,0.932444444,1.817015873,3.227555556,Black_insectDefied
1.333529395,4.201680672,4.395604396,1.778452377,0.955882353,1.415247435,0.857279236,1.993317422,3.331551313,Black_insectDefied
1.471883404,5.042016807,3.956043956,1.932799928,1.274509804,1.538073313,0.922888403,2.128315098,4.952560175,Black_insectDefied
1.690233248,5.210084034,5.274725275,2.833544591,0.987745098,2.254863141,0.842370821,1.851975684,3.236656535,Black_insectDefied
1.442333082,4.033613445,4.615384615,1.988088603,0.87394958,1.582070642,1.141833689,1.22575693,3.461236674,Black_insectDefied
1.608444865,4.87394958,4.835164835,2.319820653,1.00802139,1.84605462,1.027867647,0.619705882,2.353455882,Black_insectDefied
1.883360342,5.714285714,5.714285714,3.423290457,1,2.724167989,1.453451327,0.746801517,2.243438685,Black_insectDefied
1.547551703,4.705882353,5.054945055,2.428094308,0.930946292,1.932216057,0.715971731,2.132932862,2.892579505,Black_insectDefied
1.679785642,5.210084034,5.054945055,2.596264028,1.030690537,2.066041268,1.203828383,0.72330033,2.141716172,Black_insectDefied
1.773095949,5.593220339,5.681818182,3.121851804,0.98440678,2.484290731,0.759536903,4.227785818,2.594384949,Black_lightBrown
1.405875757,4.406779661,4.318181818,1.960792723,1.020517395,1.560349271,0.760904977,5.146244344,3.705158371,Black_lightBrown
1.436082603,4.576271186,4.545454545,2.028240138,1.006779661,1.614022219,0.807807018,2.935087719,2.35622807,Black_lightBrown
1.633500453,5.084745763,5.227272727,2.688261276,0.972733972,2.139250352,0.748695652,4.303143813,2.793043478,Black_lightBrown
1.461865757,4.576271186,4.772727273,2.122184753,0.958837772,1.688780968,0.627394958,4.088739496,2.673193277,Black_lightBrown
1.311590517,4.06779661,4.090909091,1.618737972,0.994350282,1.288150749,0.738369565,4.788586957,3.447717391,Black_lightBrown
1.706426227,5.254237288,5.454545455,2.90505654,0.963276836,2.311770541,0.832868217,3.777984496,2.465674419,Black_lightBrown
1.395196029,4.406779661,4.318181818,1.939113196,1.020517395,1.543097252,0.85409611,3.142974828,2.959176201,Black_lightBrown
1.659283608,5.084745763,5.454545455,2.709940802,0.93220339,2.156502371,0.735124378,3.91668325,2.521791045,Black_lightBrown
1.348053408,4.237288136,4.318181818,1.796991856,0.981266726,1.430000683,0.85270936,3.613399015,2.926502463,Black_lightBrown
1.472545487,4.576271186,4.772727273,2.086052209,0.958837772,1.660027603,0.736204691,4.506865672,3.231556503,Black_lightBrown
1.757992528,5.593220339,5.454545455,2.933962575,1.025423729,2.334773233,0.741595092,4.512147239,2.610674847,Black_lightBrown
1.545471257,5.084745763,4.545454545,2.264306092,1.118644068,1.801877536,0.784094488,4.512834646,3.817559055,Black_lightBrown
1.685066764,5.254237288,5.454545455,2.770161709,0.963276836,2.204424646,0.717467532,3.859935065,2.335779221,Black_lightBrown
1.493904952,4.745762712,4.545454545,2.192041004,1.044067797,1.744370806,0.672845528,3.045609756,2.326666667,Black_lightBrown
1.581934143,4.915254237,5,2.466648339,0.983050847,1.96289638,0.846533575,2.393321234,2.088275862,Black_lightBrown
1.597037562,4.915254237,5.227272727,2.572637135,0.940309506,2.047239584,0.837556719,2.928237347,2.340104712,Black_lightBrown
1.742889104,5.254237288,5.681818182,2.977321628,0.924745763,2.369277271,0.750922844,4.417367625,2.737670197,Black_lightBrown
1.934050912,6.101694915,5.909090909,3.565077677,1.032594524,2.836998674,0.847420584,4.04747141,2.55613723,Black_lightBrown
1.629076762,5.254237288,4.772727273,2.589498989,1.100887813,2.060657821,0.784567474,3.874394464,2.943114187,Black_lightBrown
1.75799253,5.762711864,5.227272727,3.030316026,1.102431835,2.411448873,0.748809524,4.104047619,2.408630952,Black_lightBrown
1.410299441,4.576271186,4.318181818,1.910207161,1.059768064,1.52009456,0.696890951,4.619025522,2.970858469,Black_lightBrown
1.669963339,5.254237288,5.227272727,2.673808258,1.005158438,2.127749006,0.807919463,4.84295302,2.883221477,Black_lightBrown
1.524111788,4.974078166,4.708715763,2.196858677,1.056355579,1.748204588,0.76356998,3.285111562,2.306288032,Black_lightBrown
1.369412873,4.406779661,4.090909091,1.864439272,1.077212806,1.483673631,0.793824228,5.013301663,3.571211401,Black_lightBrown
1.654859915,4.745762712,5.681818182,2.587090152,0.835254237,2.05874093,0.812110727,4.782698962,3.447681661,Black_lightBrown
1.779351999,5.93220339,5,2.789432399,1.186440678,2.219759774,0.954735152,2.925714286,2.037431782,Black_lightBrown
1.56057468,5.084745763,4.772727273,2.384747906,1.065375303,1.897722086,0.969606004,2.25358349,2.171932458,Black_lightBrown
1.29206341,3.898305085,4.090909091,1.693411897,0.952919021,1.34757437,0.788958333,4.900104167,3.829166667,Black_lightBrown
1.586357832,5.593220339,4.318181818,2.271532601,1.295272079,1.807628209,0.771372549,3.706431373,2.265098039,Black_lightBrown
1.87622857,6.125190169,5.622416762,3.329011723,1.089423006,2.649143357,0.797826087,4.42701087,2.330597826,Black_lightBrown
1.938474616,6.610169492,5.454545455,3.403685647,1.211864407,2.708566978,0.81184595,4.144754316,2.71936255,Black_lightBrown
1.528535483,4.75256776,5.001291156,2.232991221,0.950268163,1.776957953,0.6848,5.10424,2.9772,Black_lightBrown
1.777519637,5.573282389,5.996943092,3.061630897,0.92935389,2.436368456,0.857050147,4.234690265,2.641828909,Black_lightBrown
1.736633063,5.508474576,5.374651632,2.847244469,1.024898906,2.265765157,0.876208531,3.758799368,2.182369668,Black_lightBrown
1.717105951,5.423728814,5.227272727,2.926736066,1.037582903,2.32902256,0.886030769,4.108553846,2.288553846,Black_lightBrown
1.663707293,5.423728814,5.227272727,2.736438001,1.037582903,2.177588172,0.778355263,3.535986842,2.075328947,Black_lightBrown
1.612140983,5.309306816,4.933703033,2.452195321,1.076130197,1.951395034,0.791094891,4.808248175,2.954525547,Black_lightBrown
1.592613871,5.084745763,4.772727273,2.430515795,1.065375303,1.934143015,0.870588235,3.506617647,1.946764706,Black_lightBrown
1.45744206,4.576271186,4.545454545,2.119775916,1.006779661,1.686864077,0.770084034,5.12210084,3.321512605,Black_lightBrown
1.835341997,5.423728814,6.363636364,3.239884781,0.852300242,2.57821839,0.945383543,2.800669456,1.713640167,Black_lightBrown
1.797046747,5.359792644,5.865221773,2.986956973,0.913826084,2.376944835,0.913716012,3.541268882,1.951540785,Black_lightBrown
1.51343206,4.915254237,4.772727273,2.247444239,1.029862793,1.788459299,0.836739563,4.615109344,3.141471173,Black_lightBrown
1.689490446,5.593220339,5.227272727,2.811111925,1.070007369,2.237011793,0.855448718,4.796602564,2.311602564,Black_lightBrown
0.867634936,2.456140351,2.823529412,0.739534985,0.869883041,0.588503242,0.651736527,3.625149701,2.000479042,PinHeads
1.202318735,3.579334344,3.980923368,1.326062732,0.899121639,1.055247193,0.800972222,2.898194444,1.693888889,PinHeads
0.929944343,3.157894737,2.823529412,0.821138846,1.118421053,0.653441531,0.883060109,3.979672131,2.347103825,PinHeads
0.972113901,2.481076425,3.660317456,0.884891862,0.677830941,0.704174569,2.094693878,2.622653061,1.581836735,PinHeads
0.978566254,3.13466112,3.088095235,0.905292827,1.015079161,0.720409142,0.960199005,3.286766169,2.146467662,PinHeads
1.07392022,2.855933438,3.993073588,1.11695284,0.71522184,0.888842828,0.901311475,3.326065574,2.144754098,PinHeads
0.903352135,2.807017544,3.058823529,0.803288001,0.917678812,0.639236281,0.435530726,3.115307263,1.924692737,PinHeads
0.925381841,2.98245614,2.823529412,0.859390655,1.05628655,0.683881354,0.430994764,3.532774869,2.443560209,PinHeads
