perimeter,dimA,dimB,Roundness,AspectRatio,area,meanH,meanS,meanV,SeedType
1.6555293109164453,5.2991452991453,5.057471264367816,2.681030239514062,1.047785547785548,2.1334960759875554,1.0529209621993127,3.495189003436426,2.1103780068728524,Blacck_Pure
1.5707963207375637,5.128205128205129,4.8275862068965525,2.386710499198404,1.0622710622710623,1.8992838683837554,0.5518461538461539,3.6889230769230767,1.9886923076923078,Blacck_Pure
1.6771768183475864,5.2991452991453,5.057471264367816,2.740388842602934,1.047785547785548,2.1807321514706746,1.0814789915966387,4.454722689075631,2.181983193277311,Blacck_Pure
1.696967266409045,5.368991034030568,5.101687591074057,2.698343165414983,1.052395102245027,2.147273264670132,0.8172013651877132,4.256518771331058,2.3599317406143343,Blacck_Pure
1.5140512665591155,4.786324786324786,4.597701149425288,2.2605734676345506,1.0410256410256409,1.7989072079821269,0.5157894736842106,3.861781376518219,2.2729554655870445,Blacck_Pure
1.7447456350522714,5.4980588157522705,5.274847772682191,2.849212948265867,1.0423161108508312,2.267331623189727,1.5018122977346278,3.8480258899676376,1.9203236245954693,Blacck_Pure
1.640222201217264,5.2991452991453,4.8275862068965525,2.685976789771468,1.0976800976800976,2.1374324156111486,0.48377358490566036,4.26147512864494,2.2623670668953686,Blacck_Pure
1.5618296374050082,4.957264957264957,4.597701149425288,2.29272604430769,1.0782051282051281,1.8244934155354833,0.6348207171314741,3.0950597609561754,2.1041434262948204,Blacck_Pure
1.5771367338881899,4.615384615384616,5.287356321839081,2.510374255633554,0.8729096989966556,1.997692358973587,1.0219780219780221,3.4201465201465204,2.1402930402930402,Blacck_Pure
1.6555292999031124,5.47008547008547,4.8275862068965525,2.6315647369400015,1.1330891330891328,2.0941326797516226,0.5246853146853147,4.328741258741259,2.435874125874126,Blacck_Pure
1.71227436068956,5.062253981183196,5.86094196964688,2.856632773651975,0.8637270267134544,2.2732361326251165,1.2484142394822006,4.134951456310679,2.1788996763754045,Blacck_Pure
